Booking_ID,Booking_Date,Check_in_Date,Check_out_Date,Room_Type,Rate_Plan,Booked_Rate,Number_of_Nights,Number_of_Guests,Booking_Channel,Cancellation_Status,Revenue_Generated
BKG09098,2024-12-31,2026-06-05,2026-06-08,Standard,Early Bird (> 30 days),1144592.51,3,3,OTA,Cancelled,0.0
BKG09099,2024-12-31,2026-06-05,2026-06-06,Standard,Early Bird (> 30 days) + Member,1065594.66,1,2,Direct,Confirmed,1065594.66
BKG09100,2024-12-31,2026-06-05,2026-06-08,Deluxe,Early Bird (> 30 days),1406979.07,3,2,OTA,Confirmed,4220937.21
BKG09101,2024-12-31,2026-06-05,2026-06-09,Deluxe,Early Bird (> 30 days),1299173.99,4,1,OTA,Confirmed,5196695.96
BKG09102,2024-12-31,2026-06-05,2026-06-07,Deluxe,Early Bird (> 30 days),1381088.14,2,2,Website,Confirmed,2762176.28
BKG09103,2024-12-31,2026-06-05,2026-06-09,Deluxe,Early Bird (> 30 days),1295720.67,4,1,Website,Confirmed,5182882.68
BKG09104,2024-12-31,2026-06-05,2026-06-10,Deluxe,Early Bird (> 30 days),1315034.88,5,1,OTA,Confirmed,6575174.399999999
BKG09105,2024-12-31,2026-06-05,2026-06-08,Deluxe,Early Bird (> 30 days),1310440.34,3,1,OTA,Confirmed,3931321.0200000005
BKG09106,2024-12-31,2026-06-05,2026-06-10,Deluxe,Early Bird (> 30 days),1293942.54,5,3,OTA,Confirmed,6469712.7
BKG09107,2024-12-31,2026-06-05,2026-06-10,Deluxe,Early Bird (> 30 days) + Member,1253414.65,5,1,Direct,Confirmed,6267073.25
BKG09108,2024-12-31,2026-06-05,2026-06-08,Deluxe,Early Bird (> 30 days),1373197.9,3,1,OTA,Confirmed,4119593.6999999997
BKG09109,2024-12-31,2026-06-05,2026-06-09,Suite,Early Bird (> 30 days),2068955.75,4,3,Direct,Confirmed,8275823.0
BKG09110,2024-12-31,2026-06-06,2026-06-07,Standard,Early Bird (> 30 days) + Member,1090614.45,1,2,Direct,Confirmed,1090614.45
BKG09111,2024-12-31,2026-06-06,2026-06-10,Standard,Early Bird (> 30 days),1247157.96,4,1,OTA,Confirmed,4988631.84
BKG09112,2024-12-31,2026-06-06,2026-06-07,Standard,Early Bird (> 30 days),1208639.67,1,3,OTA,Confirmed,1208639.67
BKG09113,2024-12-31,2026-06-06,2026-06-10,Standard,Early Bird (> 30 days),1199183.49,4,3,Website,Confirmed,4796733.96
BKG09114,2024-12-31,2026-06-06,2026-06-09,Standard,Early Bird (> 30 days) + Member,1092230.11,3,3,Direct,Confirmed,3276690.33
BKG09115,2024-12-31,2026-06-06,2026-06-10,Standard,Early Bird (> 30 days),1252114.68,4,1,OTA,Confirmed,5008458.72
BKG09116,2024-12-31,2026-06-06,2026-06-12,Standard,Early Bird (> 30 days),1152552.05,6,2,OTA,Confirmed,6915312.300000001
BKG09117,2024-12-31,2026-06-06,2026-06-08,Standard,Early Bird (> 30 days) + Member,1038004.11,2,3,OTA,Confirmed,2076008.22
BKG09118,2024-12-31,2026-06-06,2026-06-11,Standard,Early Bird (> 30 days) + Member,1065224.6,5,2,Direct,Confirmed,5326123.0
BKG09119,2024-12-31,2026-06-06,2026-06-11,Standard,Early Bird (> 30 days) + Member,1119931.64,5,3,Direct,Confirmed,5599658.199999999
BKG09120,2024-12-31,2026-06-06,2026-06-10,Deluxe,Early Bird (> 30 days),1329470.55,4,3,Website,Confirmed,5317882.2
BKG09121,2024-12-31,2026-06-06,2026-06-09,Deluxe,Early Bird (> 30 days),1413069.69,3,2,Website,Confirmed,4239209.07
BKG09122,2024-12-31,2026-06-06,2026-06-10,Deluxe,Early Bird (> 30 days),1330018.85,4,3,OTA,Confirmed,5320075.4
BKG09123,2024-12-31,2026-06-06,2026-06-12,Deluxe,Early Bird (> 30 days),1404810.94,6,2,Direct,Cancelled,0.0
BKG09124,2024-12-31,2026-06-06,2026-06-10,Deluxe,Early Bird (> 30 days),1348510.18,4,3,OTA,Confirmed,5394040.72
BKG09125,2024-12-31,2026-06-06,2026-06-08,Suite,Early Bird (> 30 days),2175935.28,2,1,OTA,Confirmed,4351870.56
BKG09126,2024-12-31,2026-06-06,2026-06-10,Suite,Early Bird (> 30 days),2160925.33,4,2,Direct,Confirmed,8643701.32
BKG09127,2024-12-31,2026-06-06,2026-06-07,Suite,Early Bird (> 30 days),2128783.89,1,1,Direct,Cancelled,0.0
BKG09128,2024-12-31,2026-06-07,2026-06-10,Standard,Early Bird (> 30 days),1249412.87,3,2,Website,Confirmed,3748238.6100000003
BKG09129,2024-12-31,2026-06-07,2026-06-13,Standard,Early Bird (> 30 days),1213996.41,6,1,Website,Confirmed,7283978.459999999
BKG09130,2024-12-31,2026-06-07,2026-06-10,Standard,Early Bird (> 30 days) + Member,1059863.6,3,3,Website,Confirmed,3179590.8000000003
BKG09131,2024-12-31,2026-06-07,2026-06-11,Standard,Early Bird (> 30 days),1238866.65,4,2,Direct,Confirmed,4955466.6
BKG09132,2024-12-31,2026-06-07,2026-06-11,Standard,Early Bird (> 30 days) + Member,1051737.34,4,2,Website,Confirmed,4206949.36
BKG09133,2024-12-31,2026-06-07,2026-06-10,Standard,Early Bird (> 30 days),1175731.55,3,3,OTA,Confirmed,3527194.6500000004
BKG09134,2024-12-31,2026-06-07,2026-06-09,Standard,Early Bird (> 30 days),1170833.99,2,1,Walk-in,Confirmed,2341667.98
BKG09135,2024-12-31,2026-06-07,2026-06-11,Standard,Early Bird (> 30 days),1215127.67,4,2,OTA,Confirmed,4860510.68
BKG09136,2024-12-31,2026-06-07,2026-06-10,Standard,Early Bird (> 30 days) + Member,1055958.61,3,3,Direct,Confirmed,3167875.83
BKG09137,2024-12-31,2026-06-07,2026-06-10,Standard,Early Bird (> 30 days),1225709.04,3,1,OTA,Confirmed,3677127.12
BKG09138,2024-12-31,2026-06-07,2026-06-09,Standard,Early Bird (> 30 days) + Member,1077933.97,2,3,Direct,Confirmed,2155867.94
BKG09139,2024-12-31,2026-06-07,2026-06-13,Standard,Early Bird (> 30 days) + Member,1086197.15,6,3,Direct,Confirmed,6517182.899999999
BKG09140,2024-12-31,2026-06-07,2026-06-10,Deluxe,Early Bird (> 30 days),1351137.73,3,1,OTA,Confirmed,4053413.19
BKG09141,2024-12-31,2026-06-07,2026-06-09,Deluxe,Early Bird (> 30 days),1292719.76,2,1,OTA,Confirmed,2585439.52
BKG09142,2024-12-31,2026-06-07,2026-06-11,Deluxe,Early Bird (> 30 days) + Member,1257008.23,4,2,OTA,Cancelled,0.0
BKG09143,2024-12-31,2026-06-07,2026-06-09,Suite,Early Bird (> 30 days),2081104.07,2,2,Website,Confirmed,4162208.14
BKG09144,2024-12-31,2026-06-08,2026-06-12,Standard,Early Bird (> 30 days),1162555.8,4,3,Website,Confirmed,4650223.2
BKG09145,2024-12-31,2026-06-08,2026-06-11,Standard,Early Bird (> 30 days),1207863.07,3,2,Direct,Confirmed,3623589.21
BKG09146,2024-12-31,2026-06-08,2026-06-14,Standard,Early Bird (> 30 days) + Member,1036452.19,6,1,Website,Confirmed,6218713.14
BKG09147,2024-12-31,2026-06-08,2026-06-09,Standard,Early Bird (> 30 days),1184121.24,1,2,Website,Confirmed,1184121.24
BKG09148,2024-12-31,2026-06-08,2026-06-13,Standard,Early Bird (> 30 days),1224281.0,5,2,Walk-in,Confirmed,6121405.0
BKG09149,2024-12-31,2026-06-08,2026-06-12,Standard,Early Bird (> 30 days),1140052.72,4,1,OTA,Confirmed,4560210.88
BKG09150,2024-12-31,2026-06-08,2026-06-10,Standard,Early Bird (> 30 days) + Member,1041630.82,2,2,Direct,Confirmed,2083261.64
BKG09151,2024-12-31,2026-06-08,2026-06-09,Standard,Early Bird (> 30 days),1206223.46,1,2,OTA,Confirmed,1206223.46
BKG09152,2024-12-31,2026-06-08,2026-06-13,Standard,Early Bird (> 30 days),1239265.68,5,3,Direct,Confirmed,6196328.399999999
BKG09153,2024-12-31,2026-06-08,2026-06-10,Standard,Early Bird (> 30 days) + Member,1065548.23,2,2,Direct,Confirmed,2131096.46
BKG09154,2024-12-31,2026-06-08,2026-06-12,Standard,Early Bird (> 30 days),1134039.05,4,3,Website,Confirmed,4536156.2
BKG09155,2024-12-31,2026-06-08,2026-06-14,Standard,Early Bird (> 30 days),1251807.21,6,3,OTA,Confirmed,7510843.26
BKG09156,2024-12-31,2026-06-08,2026-06-13,Standard,Early Bird (> 30 days) + Member,1116322.27,5,3,Walk-in,Confirmed,5581611.35
BKG09157,2024-12-31,2026-06-08,2026-06-10,Standard,Early Bird (> 30 days) + Member,1106173.77,2,1,Website,Cancelled,0.0
BKG09158,2024-12-31,2026-06-08,2026-06-13,Standard,Early Bird (> 30 days),1212090.6,5,3,OTA,Confirmed,6060453.0
BKG09159,2024-12-31,2026-06-08,2026-06-11,Standard,Early Bird (> 30 days),1139555.67,3,3,OTA,Confirmed,3418667.01
BKG09160,2024-12-31,2026-06-08,2026-06-12,Suite,Early Bird (> 30 days),2080420.03,4,2,Website,Confirmed,8321680.12
BKG09161,2024-12-31,2026-06-08,2026-06-14,Suite,Early Bird (> 30 days) + Member,1846054.26,6,1,OTA,Confirmed,11076325.56
BKG09162,2024-12-31,2026-06-09,2026-06-14,Deluxe,Early Bird (> 30 days) + Member,1173543.74,5,3,Direct,Confirmed,5867718.7
BKG09163,2024-12-31,2026-06-09,2026-06-14,Deluxe,Early Bird (> 30 days),1376265.07,5,3,Direct,Cancelled,0.0
BKG09164,2024-12-31,2026-06-09,2026-06-14,Deluxe,Early Bird (> 30 days),1409470.35,5,1,OTA,Confirmed,7047351.75
BKG09165,2024-12-31,2026-06-09,2026-06-15,Deluxe,Early Bird (> 30 days),1294081.0,6,2,OTA,Confirmed,7764486.0
BKG09166,2024-12-31,2026-06-09,2026-06-14,Deluxe,Early Bird (> 30 days),1401679.14,5,1,OTA,Confirmed,7008395.699999999
BKG09167,2024-12-31,2026-06-09,2026-06-13,Deluxe,Early Bird (> 30 days),1289984.78,4,2,OTA,Confirmed,5159939.12
BKG09168,2024-12-31,2026-06-09,2026-06-14,Deluxe,Early Bird (> 30 days),1293757.95,5,3,Direct,Confirmed,6468789.75
BKG09169,2024-12-31,2026-06-09,2026-06-11,Suite,Early Bird (> 30 days),2067249.79,2,1,OTA,Confirmed,4134499.58
BKG09170,2024-12-31,2026-06-09,2026-06-14,Suite,Early Bird (> 30 days) + Member,1805636.68,5,1,Website,Confirmed,9028183.4
BKG09171,2024-12-31,2026-06-10,2026-06-16,Standard,Early Bird (> 30 days),1183464.99,6,2,OTA,Confirmed,7100789.9399999995
BKG09172,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1239475.63,3,2,Direct,Confirmed,3718426.8899999997
BKG09173,2024-12-31,2026-06-10,2026-06-12,Standard,Early Bird (> 30 days),1221979.59,2,3,OTA,Confirmed,2443959.18
BKG09174,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days) + Member,1043773.07,3,2,Direct,Confirmed,3131319.21
BKG09175,2024-12-31,2026-06-10,2026-06-14,Standard,Early Bird (> 30 days),1249582.78,4,2,Walk-in,Confirmed,4998331.12
BKG09176,2024-12-31,2026-06-10,2026-06-16,Standard,Early Bird (> 30 days),1196808.3,6,2,Walk-in,Confirmed,7180849.800000001
BKG09177,2024-12-31,2026-06-10,2026-06-11,Standard,Early Bird (> 30 days) + Member,1081554.84,1,3,Direct,Confirmed,1081554.84
BKG09178,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1252441.73,3,3,Walk-in,Confirmed,3757325.19
BKG09179,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1161208.32,3,3,Walk-in,Cancelled,0.0
BKG09180,2024-12-31,2026-06-10,2026-06-15,Standard,Early Bird (> 30 days),1192899.44,5,3,Website,Cancelled,0.0
BKG09181,2024-12-31,2026-06-10,2026-06-14,Standard,Early Bird (> 30 days) + Member,1057825.69,4,2,Direct,Confirmed,4231302.76
BKG09182,2024-12-31,2026-06-10,2026-06-14,Standard,Early Bird (> 30 days) + Member,1050606.58,4,1,OTA,Confirmed,4202426.32
BKG09183,2024-12-31,2026-06-10,2026-06-15,Standard,Early Bird (> 30 days),1241291.59,5,2,Direct,Confirmed,6206457.95
BKG09184,2024-12-31,2026-06-10,2026-06-12,Standard,Early Bird (> 30 days) + Member,1022373.57,2,3,OTA,Confirmed,2044747.14
BKG09185,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1181969.67,3,1,Direct,Confirmed,3545909.01
BKG09186,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1237626.59,3,1,OTA,Confirmed,3712879.7700000005
BKG09187,2024-12-31,2026-06-10,2026-06-13,Standard,Early Bird (> 30 days),1165402.62,3,1,Website,Confirmed,3496207.8600000003
BKG09188,2024-12-31,2026-06-10,2026-06-13,Deluxe,Early Bird (> 30 days),1393641.96,3,2,OTA,Cancelled,0.0
BKG09189,2024-12-31,2026-06-10,2026-06-16,Deluxe,Early Bird (> 30 days),1317370.32,6,1,Direct,Confirmed,7904221.92
BKG09190,2024-12-31,2026-06-10,2026-06-16,Deluxe,Early Bird (> 30 days),1332824.17,6,1,Website,Confirmed,7996945.02
BKG09191,2024-12-31,2026-06-10,2026-06-11,Deluxe,Early Bird (> 30 days),1396660.65,1,2,Direct,Confirmed,1396660.65
BKG09192,2024-12-31,2026-06-10,2026-06-11,Deluxe,Early Bird (> 30 days),1351572.87,1,3,OTA,Confirmed,1351572.87
BKG09193,2024-12-31,2026-06-10,2026-06-16,Deluxe,Early Bird (> 30 days) + Member,1271277.46,6,2,Website,Confirmed,7627664.76
BKG09194,2024-12-31,2026-06-10,2026-06-13,Deluxe,Early Bird (> 30 days),1414075.66,3,1,OTA,Cancelled,0.0
BKG09195,2024-12-31,2026-06-10,2026-06-12,Deluxe,Early Bird (> 30 days),1382319.55,2,2,Website,Confirmed,2764639.1
BKG09196,2024-12-31,2026-06-10,2026-06-12,Deluxe,Early Bird (> 30 days),1401108.52,2,2,Website,Confirmed,2802217.04
BKG09197,2024-12-31,2026-06-10,2026-06-15,Suite,Early Bird (> 30 days),2052893.89,5,3,Direct,Confirmed,10264469.45
BKG09198,2024-12-31,2026-06-10,2026-06-13,Suite,Early Bird (> 30 days),2137693.64,3,3,Walk-in,Confirmed,6413080.92
BKG09199,2024-12-31,2026-06-10,2026-06-12,Suite,Early Bird (> 30 days) + Member,1830247.66,2,3,Website,Confirmed,3660495.32
BKG09200,2024-12-31,2026-06-11,2026-06-14,Standard,Early Bird (> 30 days),1207760.53,3,2,Website,Confirmed,3623281.59
BKG09201,2024-12-31,2026-06-11,2026-06-12,Standard,Early Bird (> 30 days),1251250.64,1,1,Website,Confirmed,1251250.64
BKG09202,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days),1232012.74,4,2,Direct,Cancelled,0.0
BKG09203,2024-12-31,2026-06-11,2026-06-13,Standard,Early Bird (> 30 days),1239051.43,2,1,Website,Confirmed,2478102.86
BKG09204,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days),1200516.78,4,1,Website,Cancelled,0.0
BKG09205,2024-12-31,2026-06-11,2026-06-14,Standard,Early Bird (> 30 days),1252621.74,3,1,Walk-in,Confirmed,3757865.2199999997
BKG09206,2024-12-31,2026-06-11,2026-06-16,Standard,Early Bird (> 30 days),1181160.2,5,1,Website,Cancelled,0.0
BKG09207,2024-12-31,2026-06-11,2026-06-14,Standard,Early Bird (> 30 days),1147766.01,3,3,Website,Confirmed,3443298.0300000003
BKG09208,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days),1193109.63,4,1,Direct,Confirmed,4772438.52
BKG09209,2024-12-31,2026-06-11,2026-06-18,Standard,Early Bird (> 30 days),1170601.89,7,3,OTA,Confirmed,8194213.2299999995
BKG09210,2024-12-31,2026-06-11,2026-06-14,Standard,Early Bird (> 30 days),1210741.93,3,3,OTA,Confirmed,3632225.79
BKG09211,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days) + Member,1025578.67,4,2,Website,Confirmed,4102314.68
BKG09212,2024-12-31,2026-06-11,2026-06-12,Standard,Early Bird (> 30 days),1173490.23,1,1,Walk-in,Confirmed,1173490.23
BKG09213,2024-12-31,2026-06-11,2026-06-18,Standard,Early Bird (> 30 days),1222628.23,7,2,Website,Confirmed,8558397.61
BKG09214,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days),1144951.91,4,1,Website,Confirmed,4579807.64
BKG09215,2024-12-31,2026-06-11,2026-06-15,Standard,Early Bird (> 30 days),1198202.85,4,1,Website,Cancelled,0.0
BKG09216,2024-12-31,2026-06-11,2026-06-15,Deluxe,Early Bird (> 30 days),1414100.86,4,1,Direct,Confirmed,5656403.44
BKG09217,2024-12-31,2026-06-11,2026-06-16,Deluxe,Early Bird (> 30 days),1412302.23,5,2,Website,Confirmed,7061511.15
BKG09218,2024-12-31,2026-06-11,2026-06-15,Deluxe,Early Bird (> 30 days),1374449.38,4,2,Website,Confirmed,5497797.52
BKG09219,2024-12-31,2026-06-11,2026-06-15,Deluxe,Early Bird (> 30 days),1399641.08,4,2,OTA,Cancelled,0.0
BKG09220,2024-12-31,2026-06-11,2026-06-15,Suite,Early Bird (> 30 days),2169858.01,4,1,OTA,Confirmed,8679432.04
BKG09221,2024-12-31,2026-06-11,2026-06-14,Suite,Early Bird (> 30 days) + Member,1900991.0,3,2,Direct,Cancelled,0.0
BKG09222,2024-12-31,2026-06-11,2026-06-14,Suite,Early Bird (> 30 days),2126110.0,3,2,Website,Confirmed,6378330.0
BKG09223,2024-12-31,2026-06-12,2026-06-15,Standard,Early Bird (> 30 days),1139757.68,3,2,OTA,Cancelled,0.0
BKG09224,2024-12-31,2026-06-12,2026-06-15,Standard,Early Bird (> 30 days) + Member,1087497.33,3,3,OTA,Confirmed,3262491.99
BKG09225,2024-12-31,2026-06-12,2026-06-14,Standard,Early Bird (> 30 days),1171116.86,2,2,OTA,Confirmed,2342233.72
BKG09226,2024-12-31,2026-06-12,2026-06-17,Standard,Early Bird (> 30 days),1176576.61,5,1,Website,Confirmed,5882883.050000001
BKG09227,2024-12-31,2026-06-12,2026-06-15,Deluxe,Early Bird (> 30 days),1374254.81,3,3,Direct,Confirmed,4122764.43
BKG09228,2024-12-31,2026-06-12,2026-06-16,Deluxe,Early Bird (> 30 days),1358569.78,4,3,Walk-in,Confirmed,5434279.12
BKG09229,2024-12-31,2026-06-12,2026-06-18,Deluxe,Early Bird (> 30 days),1292535.67,6,2,Direct,Cancelled,0.0
BKG09230,2024-12-31,2026-06-12,2026-06-19,Deluxe,Early Bird (> 30 days),1392515.42,7,1,OTA,Confirmed,9747607.94
BKG09231,2024-12-31,2026-06-12,2026-06-16,Deluxe,Early Bird (> 30 days),1410440.71,4,2,Website,Confirmed,5641762.84
BKG09232,2024-12-31,2026-06-12,2026-06-15,Suite,Early Bird (> 30 days) + Member,1875370.15,3,1,Website,Confirmed,5626110.449999999
BKG09233,2024-12-31,2026-06-12,2026-06-15,Suite,Early Bird (> 30 days),2182258.0,3,3,OTA,Confirmed,6546774.0
BKG09234,2024-12-31,2026-06-12,2026-06-16,Suite,Early Bird (> 30 days),2154231.9,4,3,OTA,Confirmed,8616927.6
BKG09235,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days),1157556.06,4,2,OTA,Confirmed,4630224.24
BKG09236,2024-12-31,2026-06-13,2026-06-15,Standard,Early Bird (> 30 days),1195434.26,2,2,OTA,Confirmed,2390868.52
BKG09237,2024-12-31,2026-06-13,2026-06-14,Standard,Early Bird (> 30 days),1190587.52,1,3,Website,Confirmed,1190587.52
BKG09238,2024-12-31,2026-06-13,2026-06-16,Standard,Early Bird (> 30 days) + Member,1044661.75,3,2,Website,Confirmed,3133985.25
BKG09239,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days) + Member,1062176.1,4,2,Direct,Confirmed,4248704.4
BKG09240,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days) + Member,1046793.67,4,2,OTA,Confirmed,4187174.68
BKG09241,2024-12-31,2026-06-13,2026-06-20,Standard,Early Bird (> 30 days) + Member,1023647.07,7,3,Website,Cancelled,0.0
BKG09242,2024-12-31,2026-06-13,2026-06-15,Standard,Early Bird (> 30 days),1216389.42,2,1,Direct,Confirmed,2432778.84
BKG09243,2024-12-31,2026-06-13,2026-06-16,Standard,Early Bird (> 30 days),1185154.6,3,1,OTA,Confirmed,3555463.8000000003
BKG09244,2024-12-31,2026-06-13,2026-06-18,Standard,Early Bird (> 30 days),1179862.98,5,3,Direct,Confirmed,5899314.9
BKG09245,2024-12-31,2026-06-13,2026-06-16,Standard,Early Bird (> 30 days),1177518.17,3,3,Direct,Confirmed,3532554.51
BKG09246,2024-12-31,2026-06-13,2026-06-18,Standard,Early Bird (> 30 days) + Member,1075355.68,5,3,Website,Cancelled,0.0
BKG09247,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days) + Member,1076236.21,4,1,Website,Confirmed,4304944.84
BKG09248,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days) + Member,1044838.75,4,2,Website,Confirmed,4179355.0
BKG09249,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days),1162253.02,4,1,OTA,Confirmed,4649012.08
BKG09250,2024-12-31,2026-06-13,2026-06-15,Standard,Early Bird (> 30 days),1195645.78,2,2,Website,Confirmed,2391291.56
BKG09251,2024-12-31,2026-06-13,2026-06-17,Standard,Early Bird (> 30 days) + Member,1034716.07,4,1,Direct,Confirmed,4138864.28
BKG09252,2024-12-31,2026-06-13,2026-06-16,Standard,Early Bird (> 30 days),1188599.89,3,1,Direct,Confirmed,3565799.67
BKG09253,2024-12-31,2026-06-13,2026-06-16,Standard,Early Bird (> 30 days),1173706.94,3,2,Walk-in,Cancelled,0.0
BKG09254,2024-12-31,2026-06-13,2026-06-16,Deluxe,Early Bird (> 30 days),1294152.6,3,1,Direct,Confirmed,3882457.8000000003
BKG09255,2024-12-31,2026-06-13,2026-06-16,Deluxe,Early Bird (> 30 days) + Member,1219521.57,3,1,Direct,Confirmed,3658564.71
BKG09256,2024-12-31,2026-06-13,2026-06-17,Deluxe,Early Bird (> 30 days),1310028.64,4,1,OTA,Confirmed,5240114.56
BKG09257,2024-12-31,2026-06-14,2026-06-16,Standard,Early Bird (> 30 days),1240080.22,2,3,Website,Confirmed,2480160.44
BKG09258,2024-12-31,2026-06-14,2026-06-16,Standard,Early Bird (> 30 days),1181717.83,2,1,Direct,Confirmed,2363435.66
BKG09259,2024-12-31,2026-06-14,2026-06-18,Standard,Early Bird (> 30 days),1166520.53,4,2,OTA,Confirmed,4666082.12
BKG09260,2024-12-31,2026-06-14,2026-06-18,Suite,Early Bird (> 30 days),2145386.54,4,1,Direct,Confirmed,8581546.16
BKG09261,2024-12-31,2026-06-14,2026-06-17,Suite,Early Bird (> 30 days),2101945.65,3,2,OTA,Cancelled,0.0
BKG09262,2024-12-31,2026-06-15,2026-06-17,Standard,Early Bird (> 30 days),1193918.85,2,2,Direct,Confirmed,2387837.7
BKG09263,2024-12-31,2026-06-15,2026-06-20,Standard,Early Bird (> 30 days),1210730.26,5,1,Website,Confirmed,6053651.3
BKG09264,2024-12-31,2026-06-15,2026-06-20,Standard,Early Bird (> 30 days) + Member,1058106.77,5,1,Website,Confirmed,5290533.85
BKG09265,2024-12-31,2026-06-15,2026-06-16,Standard,Early Bird (> 30 days),1163276.92,1,3,Website,Confirmed,1163276.92
BKG09266,2024-12-31,2026-06-15,2026-06-19,Standard,Early Bird (> 30 days),1134474.67,4,2,Direct,Confirmed,4537898.68
BKG09267,2024-12-31,2026-06-15,2026-06-19,Standard,Early Bird (> 30 days),1200989.01,4,3,OTA,Cancelled,0.0
BKG09268,2024-12-31,2026-06-15,2026-06-19,Standard,Early Bird (> 30 days) + Member,1021355.84,4,1,Website,Confirmed,4085423.36
BKG09269,2024-12-31,2026-06-15,2026-06-17,Standard,Early Bird (> 30 days),1148976.53,2,1,Walk-in,Confirmed,2297953.06
BKG09270,2024-12-31,2026-06-15,2026-06-18,Standard,Early Bird (> 30 days) + Member,1039205.34,3,3,Website,Confirmed,3117616.02
BKG09271,2024-12-31,2026-06-15,2026-06-20,Standard,Early Bird (> 30 days),1188518.04,5,2,OTA,Confirmed,5942590.2
BKG09272,2024-12-31,2026-06-15,2026-06-17,Standard,Early Bird (> 30 days),1191312.06,2,2,OTA,Confirmed,2382624.12
BKG09273,2024-12-31,2026-06-15,2026-06-18,Standard,Early Bird (> 30 days),1202544.92,3,2,Website,Confirmed,3607634.76
BKG09274,2024-12-31,2026-06-15,2026-06-19,Standard,Early Bird (> 30 days),1167077.44,4,1,Direct,Confirmed,4668309.76
BKG09275,2024-12-31,2026-06-15,2026-06-20,Standard,Early Bird (> 30 days),1161957.3,5,1,OTA,Cancelled,0.0
BKG09276,2024-12-31,2026-06-15,2026-06-20,Standard,Early Bird (> 30 days) + Member,1043540.11,5,1,Website,Confirmed,5217700.55
BKG09277,2024-12-31,2026-06-15,2026-06-18,Standard,Early Bird (> 30 days),1154221.62,3,2,Website,Confirmed,3462664.8600000003
BKG09278,2024-12-31,2026-06-15,2026-06-16,Standard,Early Bird (> 30 days),1172950.58,1,1,OTA,Confirmed,1172950.58
BKG09279,2024-12-31,2026-06-15,2026-06-19,Standard,Early Bird (> 30 days),1152362.31,4,3,Walk-in,Confirmed,4609449.24
BKG09280,2024-12-31,2026-06-15,2026-06-16,Suite,Early Bird (> 30 days) + Member,1836758.62,1,2,Direct,Confirmed,1836758.62
BKG09281,2024-12-31,2026-06-15,2026-06-20,Suite,Early Bird (> 30 days),2042442.75,5,2,OTA,Confirmed,10212213.75
BKG09282,2024-12-31,2026-06-15,2026-06-22,Suite,Early Bird (> 30 days),2081589.36,7,2,Walk-in,Confirmed,14571125.520000001
